Rank	Dataset	original cut-off	original confidence	original min alignment length	Dataset with max. confidence	cut-off	confidence	min alignment length	sequence number	group number	fasta filename	classification filename
genus	Phaeosphaeriaceae	0.967	0.6119	50	Pleosporales	0.967	0.8667	50	947	53	unite2024ITS2.unique.genus.fasta	unite2024ITS2.unique.genus.classification
genus	Hydnodontaceae	0.928	0.8766	50	Hydnodontaceae	0.928	0.8766	50	1929	12	unite2024ITS2.unique.genus.fasta	unite2024ITS2.unique.genus.classification
genus	Chaetosphaeriaceae	0.946	0.7901	50	Sordariomycetes	0.965	0.8046	50	844	42	unite2024ITS2.unique.genus.fasta	unite2024ITS2.unique.genus.classification
genus	Orbiliaceae	0.7	0.871	50	Orbiliaceae	0.7	0.871	50	885	12	unite2024ITS2.unique.genus.fasta	unite2024ITS2.unique.genus.classification
genus	Polyporaceae	0.972	0.8339	50	Polyporaceae	0.972	0.8339	50	1463	42	unite2024ITS2.unique.genus.fasta	unite2024ITS2.unique.genus.classification
genus	Stachybotryaceae	0.93	0.821	50	Hypocreales	0.965	0.9192	50	242	10	unite2024ITS2.unique.genus.fasta	unite2024ITS2.unique.genus.classification
genus	Tricholomataceae	0.914	0.9484	50	Tricholomataceae	0.914	0.9484	50	2831	10	unite2024ITS2.unique.genus.fasta	unite2024ITS2.unique.genus.classification
genus	Agaricaceae	0.951	0.9297	50	Agaricaceae	0.951	0.9297	50	2612	21	unite2024ITS2.unique.genus.fasta	unite2024ITS2.unique.genus.classification
genus	Onygenaceae	0.929	0.5963	50	Onygenales	0.951	0.9468	50	440	24	unite2024ITS2.unique.genus.fasta	unite2024ITS2.unique.genus.classification
genus	Pezizomycotina_fam_Incertae_sedis	0.92	0.8449	50	Pezizomycotina_fam_Incertae_sedis	0.92	0.8449	50	483	110	unite2024ITS2.unique.genus.fasta	unite2024ITS2.unique.genus.classification
genus	Sclerotiniaceae	0.948	0.9173	50	Sclerotiniaceae	0.948	0.9173	50	372	18	unite2024ITS2.unique.genus.fasta	unite2024ITS2.unique.genus.classification
genus	Hymenochaetales_fam_Incertae_sedis	0.887	0.8704	50	Hymenochaetales_fam_Incertae_sedis	0.887	0.8704	50	382	13	unite2024ITS2.unique.genus.fasta	unite2024ITS2.unique.genus.classification
genus	Caliciaceae	0.925	0.627	50	Caliciaceae	0.925	0.627	50	481	24	unite2024ITS2.unique.genus.fasta	unite2024ITS2.unique.genus.classification
genus	Physalacriaceae	0.944	0.924	50	Physalacriaceae	0.944	0.924	50	1912	21	unite2024ITS2.unique.genus.fasta	unite2024ITS2.unique.genus.classification
genus	Cucurbitariaceae	0.947	0.845	50	Pleosporales	0.967	0.8667	50	381	11	unite2024ITS2.unique.genus.fasta	unite2024ITS2.unique.genus.classification
genus	Hypocreales_fam_Incertae_sedis	0.943	0.6961	50	Hypocreales_fam_Incertae_sedis	0.943	0.6961	50	149	18	unite2024ITS2.unique.genus.fasta	unite2024ITS2.unique.genus.classification
genus	Helotiales_fam_Incertae_sedis	0.962	0.8391	50	Helotiales_fam_Incertae_sedis	0.962	0.8391	50	1165	51	unite2024ITS2.unique.genus.fasta	unite2024ITS2.unique.genus.classification
genus	Melanommataceae	0.983	0.8279	50	Pleosporales	0.967	0.8667	50	366	16	unite2024ITS2.unique.genus.fasta	unite2024ITS2.unique.genus.classification
genus	Lachnaceae	0.97	0.7133	50	Leotiomycetes	0.97	0.7442	50	642	14	unite2024ITS2.unique.genus.fasta	unite2024ITS2.unique.genus.classification
genus	Cryphonectriaceae	0.98	0.7972	50	Diaporthales	0.964	0.9011	50	141	21	unite2024ITS2.unique.genus.fasta	unite2024ITS2.unique.genus.classification
genus	Helotiaceae	0.953	0.6462	50	Leotiomycetes	0.97	0.7442	50	1228	24	unite2024ITS2.unique.genus.fasta	unite2024ITS2.unique.genus.classification
genus	Glomeraceae	0.895	0.8939	50	Glomeraceae	0.895	0.8939	50	2076	13	unite2024ITS2.unique.genus.fasta	unite2024ITS2.unique.genus.classification
genus	Dermateaceae	0.963	0.8266	50	Dermateaceae	0.963	0.8266	50	722	16	unite2024ITS2.unique.genus.fasta	unite2024ITS2.unique.genus.classification
genus	Herpotrichiellaceae	0.742	0.9688	50	Herpotrichiellaceae	0.742	0.9688	50	5049	11	unite2024ITS2.unique.genus.fasta	unite2024ITS2.unique.genus.classification
genus	Hyaloscyphaceae	0.956	0.8886	50	Hyaloscyphaceae	0.956	0.8886	50	1954	26	unite2024ITS2.unique.genus.fasta	unite2024ITS2.unique.genus.classification
genus	Teloschistaceae	0.964	0.6176	50	Teloschistaceae	0.964	0.6176	50	1319	61	unite2024ITS2.unique.genus.fasta	unite2024ITS2.unique.genus.classification
genus	Amylocorticiaceae	0.902	0.9142	50	Amylocorticiaceae	0.902	0.9142	50	479	12	unite2024ITS2.unique.genus.fasta	unite2024ITS2.unique.genus.classification
genus	Fomitopsidaceae	0.943	0.9064	50	Fomitopsidaceae	0.943	0.9064	50	401	14	unite2024ITS2.unique.genus.fasta	unite2024ITS2.unique.genus.classification
genus	Stictidaceae	0.929	0.5683	50	Ascomycota	0.967	0.5799	50	216	18	unite2024ITS2.unique.genus.fasta	unite2024ITS2.unique.genus.classification
genus	Sarcoscyphaceae	0.908	0.8514	50	Sarcoscyphaceae	0.908	0.8514	50	208	10	unite2024ITS2.unique.genus.fasta	unite2024ITS2.unique.genus.classification
genus	Magnaporthaceae	0.966	0.9139	50	Magnaporthaceae	0.966	0.9139	50	442	16	unite2024ITS2.unique.genus.fasta	unite2024ITS2.unique.genus.classification
genus	Didymosphaeriaceae	0.963	0.9137	50	Didymosphaeriaceae	0.963	0.9137	50	409	10	unite2024ITS2.unique.genus.fasta	unite2024ITS2.unique.genus.classification
genus	Plectosphaerellaceae	0.953	0.96	50	Plectosphaerellaceae	0.953	0.96	50	697	12	unite2024ITS2.unique.genus.fasta	unite2024ITS2.unique.genus.classification
genus	Lecanoraceae	0.869	0.6364	50	Lecanoraceae	0.869	0.6364	50	1120	18	unite2024ITS2.unique.genus.fasta	unite2024ITS2.unique.genus.classification
genus	Saccharomycetaceae	0.949	0.8671	50	Saccharomycetaceae	0.949	0.8671	50	2619	19	unite2024ITS2.unique.genus.fasta	unite2024ITS2.unique.genus.classification
genus	Xylariales_fam_Incertae_sedis	0.968	0.6504	50	Xylariales_fam_Incertae_sedis	0.968	0.6504	50	587	29	unite2024ITS2.unique.genus.fasta	unite2024ITS2.unique.genus.classification
genus	Rickenellaceae	0.924	0.8439	50	Rickenellaceae	0.924	0.8439	50	587	10	unite2024ITS2.unique.genus.fasta	unite2024ITS2.unique.genus.classification
genus	Schizoporaceae	0.7	0.9422	50	Schizoporaceae	0.7	0.9422	50	478	10	unite2024ITS2.unique.genus.fasta	unite2024ITS2.unique.genus.classification
genus	Polyporales_fam_Incertae_sedis	0.96	0.7753	50	Polyporales_fam_Incertae_sedis	0.96	0.7753	50	656	32	unite2024ITS2.unique.genus.fasta	unite2024ITS2.unique.genus.classification
genus	Lentitheciaceae	0.982	0.7807	50	Pleosporales	0.967	0.8667	50	305	10	unite2024ITS2.unique.genus.fasta	unite2024ITS2.unique.genus.classification
genus	Dictyosporiaceae	0.942	0.7921	50	Pleosporales	0.967	0.8667	50	164	12	unite2024ITS2.unique.genus.fasta	unite2024ITS2.unique.genus.classification
genus	Cordieritidaceae	0.903	0.7584	50	Cordieritidaceae	0.903	0.7584	50	56	14	unite2024ITS2.unique.genus.fasta	unite2024ITS2.unique.genus.classification
genus	Stereaceae	0.975	0.8898	50	Stereaceae	0.975	0.8898	50	496	12	unite2024ITS2.unique.genus.fasta	unite2024ITS2.unique.genus.classification
genus	Microbotryomycetes_fam_Incertae_sedis	0.966	0.7227	50	Microbotryomycetes_fam_Incertae_sedis	0.966	0.7227	50	264	13	unite2024ITS2.unique.genus.fasta	unite2024ITS2.unique.genus.classification
genus	Lophiostomataceae	0.921	0.7587	50	Pleosporales	0.967	0.8667	50	389	20	unite2024ITS2.unique.genus.fasta	unite2024ITS2.unique.genus.classification
genus	Ascomycota_fam_Incertae_sedis	0.926	0.8832	50	Ascomycota_fam_Incertae_sedis	0.926	0.8832	50	338	51	unite2024ITS2.unique.genus.fasta	unite2024ITS2.unique.genus.classification
genus	Lichinaceae	0.742	0.9363	50	Lichinaceae	0.742	0.9363	50	94	12	unite2024ITS2.unique.genus.fasta	unite2024ITS2.unique.genus.classification
genus	Teratosphaeriaceae	0.971	0.6156	50	Mycosphaerellales	0.971	0.7896	50	1372	49	unite2024ITS2.unique.genus.fasta	unite2024ITS2.unique.genus.classification
genus	Physciaceae	0.973	0.6021	50	Physciaceae	0.973	0.6021	50	835	15	unite2024ITS2.unique.genus.fasta	unite2024ITS2.unique.genus.classification
genus	Meruliaceae	0.938	0.5929	50	Polyporales	0.955	0.7919	50	654	15	unite2024ITS2.unique.genus.fasta	unite2024ITS2.unique.genus.classification
genus	Cenangiaceae	0.945	0.7475	50	Cenangiaceae	0.945	0.7475	50	114	11	unite2024ITS2.unique.genus.fasta	unite2024ITS2.unique.genus.classification
genus	Pannariaceae	0.897	0.7593	50	Pannariaceae	0.897	0.7593	50	402	19	unite2024ITS2.unique.genus.fasta	unite2024ITS2.unique.genus.classification
genus	Corticiaceae	0.956	0.8718	50	Corticiaceae	0.956	0.8718	50	412	10	unite2024ITS2.unique.genus.fasta	unite2024ITS2.unique.genus.classification
genus	Pleurotheciaceae	0.907	0.9764	50	Pleurotheciaceae	0.907	0.9764	50	248	10	unite2024ITS2.unique.genus.fasta	unite2024ITS2.unique.genus.classification
genus	Sympoventuriaceae	0.897	0.7203	50	Dothideomycetes	0.964	0.7742	50	572	19	unite2024ITS2.unique.genus.fasta	unite2024ITS2.unique.genus.classification
genus	Pucciniales_fam_Incertae_sedis	0.916	0.9092	50	Pucciniales_fam_Incertae_sedis	0.916	0.9092	50	125	10	unite2024ITS2.unique.genus.fasta	unite2024ITS2.unique.genus.classification
genus	Tubeufiaceae	0.931	0.6844	50	Dothideomycetes	0.964	0.7742	50	288	27	unite2024ITS2.unique.genus.fasta	unite2024ITS2.unique.genus.classification
genus	Diploschistaceae	0.925	0.9169	50	Diploschistaceae	0.925	0.9169	50	145	14	unite2024ITS2.unique.genus.fasta	unite2024ITS2.unique.genus.classification
genus	Tympanidaceae	0.972	0.8001	50	Tympanidaceae	0.972	0.8001	50	186	10	unite2024ITS2.unique.genus.fasta	unite2024ITS2.unique.genus.classification
genus	Roccellaceae	0.863	0.981	50	Roccellaceae	0.863	0.981	50	358	19	unite2024ITS2.unique.genus.fasta	unite2024ITS2.unique.genus.classification
genus	Pleosporales_fam_Incertae_sedis	0.926	0.914	50	Pleosporales_fam_Incertae_sedis	0.926	0.914	50	116	24	unite2024ITS2.unique.genus.fasta	unite2024ITS2.unique.genus.classification
genus	Pilocarpaceae	0.7	0.5224	50	Lecanorales	0.967	0.6359	50	154	13	unite2024ITS2.unique.genus.fasta	unite2024ITS2.unique.genus.classification
genus	Arthoniaceae	0.784	0.7337	50	Arthoniomycetes	0.863	0.9221	50	48	10	unite2024ITS2.unique.genus.fasta	unite2024ITS2.unique.genus.classification
genus	Auriculariales_fam_Incertae_sedis	0.942	0.8717	50	Auriculariales_fam_Incertae_sedis	0.942	0.8717	50	347	19	unite2024ITS2.unique.genus.fasta	unite2024ITS2.unique.genus.classification
genus	Sydowiellaceae	0.964	0.8082	50	Diaporthales	0.964	0.9011	50	36	12	unite2024ITS2.unique.genus.fasta	unite2024ITS2.unique.genus.classification
genus	Chytriomycetaceae	0.949	0.8439	50	Chytridiomycota	0.847	0.8444	50	165	12	unite2024ITS2.unique.genus.fasta	unite2024ITS2.unique.genus.classification
genus	Halosphaeriaceae	0.879	0.876	50	Halosphaeriaceae	0.879	0.876	50	152	21	unite2024ITS2.unique.genus.fasta	unite2024ITS2.unique.genus.classification
genus	Microthyriaceae	0.7	0.9844	50	Microthyriaceae	0.7	0.9844	50	68	11	unite2024ITS2.unique.genus.fasta	unite2024ITS2.unique.genus.classification
genus	Chaetothyriales_fam_Incertae_sedis	0.931	0.6493	50	Chaetothyriales_fam_Incertae_sedis	0.931	0.6493	50	76	10	unite2024ITS2.unique.genus.fasta	unite2024ITS2.unique.genus.classification
genus	Anthracoideaceae	0.954	0.7209	50	Anthracoideaceae	0.954	0.7209	50	66	16	unite2024ITS2.unique.genus.fasta	unite2024ITS2.unique.genus.classification
genus	Sordariomycetes_fam_Incertae_sedis	0.885	0.9869	50	Sordariomycetes_fam_Incertae_sedis	0.885	0.9869	50	102	14	unite2024ITS2.unique.genus.fasta	unite2024ITS2.unique.genus.classification
genus	Chaetothyriaceae	0.964	0.6485	50	Chaetothyriales	0.825	0.9182	50	42	11	unite2024ITS2.unique.genus.fasta	unite2024ITS2.unique.genus.classification
genus	Agaricales	0.95	0.5576	50	Agaricomycetes	0.949	0.601	50	5569	274	unite2024ITS2.unique.genus.fasta	unite2024ITS2.unique.genus.classification
genus	Russulales	0.944	0.8796	50	Russulales	0.944	0.8796	50	7174	60	unite2024ITS2.unique.genus.fasta	unite2024ITS2.unique.genus.classification
genus	Diaporthales	0.964	0.9011	50	Diaporthales	0.964	0.9011	50	5289	94	unite2024ITS2.unique.genus.fasta	unite2024ITS2.unique.genus.classification
genus	Hypocreales	0.965	0.9192	50	Hypocreales	0.965	0.9192	50	4866	130	unite2024ITS2.unique.genus.fasta	unite2024ITS2.unique.genus.classification
genus	Onygenales	0.951	0.9468	50	Onygenales	0.951	0.9468	50	1770	46	unite2024ITS2.unique.genus.fasta	unite2024ITS2.unique.genus.classification
genus	Polyporales	0.955	0.7919	50	Polyporales	0.955	0.7919	50	5359	141	unite2024ITS2.unique.genus.fasta	unite2024ITS2.unique.genus.classification
genus	Eurotiales	0.7	0.9527	50	Eurotiales	0.7	0.9527	50	5107	18	unite2024ITS2.unique.genus.fasta	unite2024ITS2.unique.genus.classification
genus	Glomerellales	0.943	0.9416	50	Glomerellales	0.943	0.9416	50	4896	18	unite2024ITS2.unique.genus.fasta	unite2024ITS2.unique.genus.classification
genus	Pezizales	0.917	0.6456	50	Pezizales	0.917	0.6456	50	7646	117	unite2024ITS2.unique.genus.fasta	unite2024ITS2.unique.genus.classification
genus	Pleosporales	0.967	0.8667	50	Pleosporales	0.967	0.8667	50	5383	319	unite2024ITS2.unique.genus.fasta	unite2024ITS2.unique.genus.classification
genus	Lecanorales	0.967	0.6359	50	Lecanorales	0.967	0.6359	50	5670	156	unite2024ITS2.unique.genus.fasta	unite2024ITS2.unique.genus.classification
genus	Cantharellales	0.88	0.9872	50	Cantharellales	0.88	0.9872	50	3717	18	unite2024ITS2.unique.genus.fasta	unite2024ITS2.unique.genus.classification
genus	Dothideomycetes_ord_Incertae_sedis	0.889	0.8366	50	Dothideomycetes_ord_Incertae_sedis	0.889	0.8366	50	798	57	unite2024ITS2.unique.genus.fasta	unite2024ITS2.unique.genus.classification
genus	Amphisphaeriales	0.962	0.9095	50	Amphisphaeriales	0.962	0.9095	50	1427	41	unite2024ITS2.unique.genus.fasta	unite2024ITS2.unique.genus.classification
genus	Helotiales	0.972	0.656	50	Leotiomycetes	0.97	0.7442	50	4490	214	unite2024ITS2.unique.genus.fasta	unite2024ITS2.unique.genus.classification
genus	Boletales	0.943	0.8338	50	Boletales	0.943	0.8338	50	5240	73	unite2024ITS2.unique.genus.fasta	unite2024ITS2.unique.genus.classification
genus	Baeomycetales	0.938	0.6255	50	Baeomycetales	0.938	0.6255	50	555	23	unite2024ITS2.unique.genus.fasta	unite2024ITS2.unique.genus.classification
genus	Hymenochaetales	0.926	0.7674	50	Hymenochaetales	0.926	0.7674	50	2885	56	unite2024ITS2.unique.genus.fasta	unite2024ITS2.unique.genus.classification
genus	Saccharomycetales	0.932	0.8072	50	Saccharomycetales	0.932	0.8072	50	3892	49	unite2024ITS2.unique.genus.fasta	unite2024ITS2.unique.genus.classification
genus	Microascales	0.956	0.7293	50	Sordariomycetes	0.965	0.8046	50	1566	47	unite2024ITS2.unique.genus.fasta	unite2024ITS2.unique.genus.classification
genus	Mucorales	0.821	0.8588	50	Mucoromycota	0.821	0.8705	50	2589	33	unite2024ITS2.unique.genus.fasta	unite2024ITS2.unique.genus.classification
genus	Ustilaginales	0.965	0.6691	50	Ustilaginomycetes	0.965	0.6831	50	565	25	unite2024ITS2.unique.genus.fasta	unite2024ITS2.unique.genus.classification
genus	Mycosphaerellales	0.971	0.7896	50	Mycosphaerellales	0.971	0.7896	50	1609	137	unite2024ITS2.unique.genus.fasta	unite2024ITS2.unique.genus.classification
genus	Rhytismatales	0.97	0.5602	50	Leotiomycetes	0.97	0.7442	50	829	29	unite2024ITS2.unique.genus.fasta	unite2024ITS2.unique.genus.classification
genus	Sordariales	0.967	0.834	50	Sordariales	0.967	0.834	50	1766	25	unite2024ITS2.unique.genus.fasta	unite2024ITS2.unique.genus.classification
genus	Xylariales	0.948	0.8132	50	Xylariales	0.948	0.8132	50	2659	113	unite2024ITS2.unique.genus.fasta	unite2024ITS2.unique.genus.classification
genus	Pertusariales	0.954	0.5537	50	Ascomycota	0.967	0.5799	50	744	23	unite2024ITS2.unique.genus.fasta	unite2024ITS2.unique.genus.classification
genus	Botryosphaeriales	0.961	0.9421	50	Botryosphaeriales	0.961	0.9421	50	1684	21	unite2024ITS2.unique.genus.fasta	unite2024ITS2.unique.genus.classification
genus	Verrucariales	0.943	0.5503	50	Eurotiomycetes	0.945	0.7912	50	1046	29	unite2024ITS2.unique.genus.fasta	unite2024ITS2.unique.genus.classification
genus	Peltigerales	0.954	0.7181	50	Peltigerales	0.954	0.7181	50	2831	44	unite2024ITS2.unique.genus.fasta	unite2024ITS2.unique.genus.classification
genus	Dothideales	0.944	0.9525	50	Dothideales	0.944	0.9525	50	903	11	unite2024ITS2.unique.genus.fasta	unite2024ITS2.unique.genus.classification
genus	Tremellales	0.944	0.7718	50	Tremellales	0.944	0.7718	50	2385	24	unite2024ITS2.unique.genus.fasta	unite2024ITS2.unique.genus.classification
genus	Magnaporthales	0.975	0.8319	50	Magnaporthales	0.975	0.8319	50	523	27	unite2024ITS2.unique.genus.fasta	unite2024ITS2.unique.genus.classification
genus	Phacidiales	0.988	0.8316	50	Phacidiales	0.988	0.8316	50	96	11	unite2024ITS2.unique.genus.fasta	unite2024ITS2.unique.genus.classification
genus	Lecideales	0.945	0.8965	50	Lecideales	0.945	0.8965	50	413	16	unite2024ITS2.unique.genus.fasta	unite2024ITS2.unique.genus.classification
genus	Phallales	0.865	0.9104	50	Phallales	0.865	0.9104	50	656	12	unite2024ITS2.unique.genus.fasta	unite2024ITS2.unique.genus.classification
genus	Hysterangiales	0.886	0.8158	50	Hysterangiales	0.886	0.8158	50	590	10	unite2024ITS2.unique.genus.fasta	unite2024ITS2.unique.genus.classification
genus	Trechisporales	0.928	0.8766	50	Trechisporales	0.928	0.8766	50	1929	12	unite2024ITS2.unique.genus.fasta	unite2024ITS2.unique.genus.classification
genus	Chaetosphaeriales	0.946	0.789	50	Sordariomycetes	0.965	0.8046	50	861	51	unite2024ITS2.unique.genus.fasta	unite2024ITS2.unique.genus.classification
genus	Orbiliales	0.7	0.8703	50	Orbiliales	0.7	0.8703	50	889	14	unite2024ITS2.unique.genus.fasta	unite2024ITS2.unique.genus.classification
genus	Pucciniales	0.965	0.739	50	Pucciniales	0.965	0.739	50	1764	48	unite2024ITS2.unique.genus.fasta	unite2024ITS2.unique.genus.classification
genus	Pezizomycotina_ord_Incertae_sedis	0.92	0.8446	50	Pezizomycotina_ord_Incertae_sedis	0.92	0.8446	50	486	111	unite2024ITS2.unique.genus.fasta	unite2024ITS2.unique.genus.classification
genus	Caliciales	0.973	0.5175	50	Ascomycota	0.967	0.5799	50	1316	39	unite2024ITS2.unique.genus.fasta	unite2024ITS2.unique.genus.classification
genus	Graphidales	0.925	0.8294	50	Graphidales	0.925	0.8294	50	228	36	unite2024ITS2.unique.genus.fasta	unite2024ITS2.unique.genus.classification
genus	Exobasidiales	0.7	0.9005	50	Exobasidiales	0.7	0.9005	50	335	10	unite2024ITS2.unique.genus.fasta	unite2024ITS2.unique.genus.classification
genus	Auriculariales	0.942	0.776	50	Auriculariales	0.942	0.776	50	1350	29	unite2024ITS2.unique.genus.fasta	unite2024ITS2.unique.genus.classification
genus	Glomerales	0.895	0.8939	50	Glomerales	0.895	0.8939	50	2076	13	unite2024ITS2.unique.genus.fasta	unite2024ITS2.unique.genus.classification
genus	Chaetothyriales	0.825	0.9182	50	Chaetothyriales	0.825	0.9182	50	5247	32	unite2024ITS2.unique.genus.fasta	unite2024ITS2.unique.genus.classification
genus	Teloschistales	0.964	0.6011	50	Teloschistales	0.964	0.6011	50	1389	66	unite2024ITS2.unique.genus.fasta	unite2024ITS2.unique.genus.classification
genus	Rhizophydiales	0.895	0.8099	50	Chytridiomycota	0.847	0.8444	50	630	23	unite2024ITS2.unique.genus.fasta	unite2024ITS2.unique.genus.classification
genus	Amylocorticiales	0.902	0.9142	50	Amylocorticiales	0.902	0.9142	50	479	12	unite2024ITS2.unique.genus.fasta	unite2024ITS2.unique.genus.classification
genus	Ostropales	0.929	0.5717	50	Ascomycota	0.967	0.5799	50	222	21	unite2024ITS2.unique.genus.fasta	unite2024ITS2.unique.genus.classification
genus	Lichinales	0.827	0.7494	50	Lichinales	0.827	0.7494	50	141	15	unite2024ITS2.unique.genus.fasta	unite2024ITS2.unique.genus.classification
genus	Venturiales	0.958	0.7661	50	Dothideomycetes	0.964	0.7742	50	1043	25	unite2024ITS2.unique.genus.fasta	unite2024ITS2.unique.genus.classification
genus	Microbotryomycetes_ord_Incertae_sedis	0.972	0.5926	50	Microbotryomycetes_ord_Incertae_sedis	0.972	0.5926	50	408	19	unite2024ITS2.unique.genus.fasta	unite2024ITS2.unique.genus.classification
genus	Leotiales	0.931	0.7505	50	Leotiales	0.931	0.7505	50	534	15	unite2024ITS2.unique.genus.fasta	unite2024ITS2.unique.genus.classification
genus	Ascomycota_ord_Incertae_sedis	0.926	0.8832	50	Ascomycota_ord_Incertae_sedis	0.926	0.8832	50	338	51	unite2024ITS2.unique.genus.fasta	unite2024ITS2.unique.genus.classification
genus	Diaporthomycetidae_ord_Incertae_sedis	0.925	0.8412	50	Diaporthomycetidae_ord_Incertae_sedis	0.925	0.8412	50	142	18	unite2024ITS2.unique.genus.fasta	unite2024ITS2.unique.genus.classification
genus	Corticiales	0.956	0.8384	50	Corticiales	0.956	0.8384	50	539	18	unite2024ITS2.unique.genus.fasta	unite2024ITS2.unique.genus.classification
genus	Pleurotheciales	0.907	0.9764	50	Pleurotheciales	0.907	0.9764	50	248	10	unite2024ITS2.unique.genus.fasta	unite2024ITS2.unique.genus.classification
genus	Capnodiales	0.958	0.8647	50	Capnodiales	0.958	0.8647	50	282	29	unite2024ITS2.unique.genus.fasta	unite2024ITS2.unique.genus.classification
genus	Urocystidales	0.847	0.8507	50	Urocystidales	0.847	0.8507	50	140	12	unite2024ITS2.unique.genus.fasta	unite2024ITS2.unique.genus.classification
genus	Sordariomycetes_ord_Incertae_sedis	0.913	0.8967	50	Sordariomycetes_ord_Incertae_sedis	0.913	0.8967	50	150	18	unite2024ITS2.unique.genus.fasta	unite2024ITS2.unique.genus.classification
